@attribute G numeric
@attribute H numeric
@attribute HR numeric
@attribute AB numeric
@attribute BA numeric
@attribute Tier_1_Awards numeric
@attribute Tier_2_Awards numeric
@attribute Tier_3_Awards numeric
@attribute hof nominal { 0.0, 1.0 }

@data
2292.0, 2654.0, 521.0, 7706.0, 0.344406955618998, 11.0, 0.0, 28.0, 1.0
852.0, 786.0, 29.0, 2533.0, 0.310303987366759, 0.0, 0.0, 0.0, 0.0
835.0, 632.0, 103.0, 2493.0, 0.253509827517048, 0.0, 0.0, 0.0, 0.0
293.0, 247.0, 3.0, 1058.0, 0.233459357277883, 0.0, 0.0, 0.0, 0.0
451.0, 397.0, 2.0, 1574.0, 0.252223634053367, 0.0, 0.0, 0.0, 0.0
785.0, 667.0, 101.0, 2506.0, 0.266161213088587, 0.0, 0.0, 0.0, 0.0
1029.0, 742.0, 18.0, 2843.0, 0.260991909954274, 0.0, 0.0, 0.0, 0.0
2834.0, 3007.0, 399.0, 10116.0, 0.297251878212732, 2.0, 0.0, 15.0, 1.0
590.0, 337.0, 27.0, 1423.0, 0.23682361208714, 0.0, 0.0, 0.0, 0.0
773.0, 650.0, 98.0, 2384.0, 0.272651006711409, 0.0, 0.0, 0.0, 0.0
476.0, 234.0, 13.0, 962.0, 0.243243243243243, 0.0, 0.0, 0.0, 0.0
2002.0, 1981.0, 251.0, 6780.0, 0.292182890855457, 0.0, 0.0, 3.0, 0.0
618.0, 308.0, 12.0, 1480.0, 0.208108108108108, 0.0, 0.0, 0.0, 0.0
432.0, 293.0, 55.0, 1276.0, 0.229623824451411, 0.0, 0.0, 0.0, 0.0
963.0, 1095.0, 14.0, 4005.0, 0.273408239700375, 0.0, 0.0, 0.0, 0.0
789.0, 570.0, 45.0, 2227.0, 0.255949708127526, 0.0, 0.0, 0.0, 0.0
623.0, 486.0, 0.0, 2335.0, 0.20813704496788, 0.0, 0.0, 0.0, 0.0
1010.0, 910.0, 17.0, 3111.0, 0.292510446801671, 0.0, 0.0, 0.0, 0.0
318.0, 142.0, 9.0, 567.0, 0.250440917107584, 0.0, 0.0, 0.0, 0.0
1121.0, 813.0, 49.0, 3441.0, 0.236268526591107, 0.0, 0.0, 0.0, 0.0
742.0, 707.0, 13.0, 2767.0, 0.255511384170582, 0.0, 0.0, 0.0, 0.0
1676.0, 1917.0, 220.0, 6301.0, 0.304237422631328, 2.0, 1.0, 6.0, 1.0
1154.0, 1226.0, 7.0, 4455.0, 0.275196408529742, 0.0, 0.0, 0.0, 0.0
224.0, 145.0, 32.0, 654.0, 0.2217125382263, 0.0, 0.0, 0.0, 0.0
631.0, 379.0, 45.0, 1507.0, 0.25149303251493, 0.0, 0.0, 0.0, 0.0
257.0, 306.0, 7.0, 1059.0, 0.288951841359773, 0.0, 0.0, 0.0, 0.0
356.0, 372.0, 26.0, 1160.0, 0.320689655172414, 0.0, 0.0, 0.0, 0.0
273.0, 414.0, 2.0, 1335.0, 0.310112359550562, 0.0, 0.0, 0.0, 0.0
554.0, 510.0, 28.0, 1809.0, 0.281923714759536, 0.0, 0.0, 0.0, 0.0
176.0, 118.0, 6.0, 454.0, 0.259911894273128, 0.0, 0.0, 0.0, 0.0
208.0, 150.0, 2.0, 534.0, 0.280898876404494, 0.0, 0.0, 0.0, 0.0
1288.0, 1029.0, 24.0, 3846.0, 0.267550702028081, 0.0, 0.0, 0.0, 0.0
2202.0, 2210.0, 54.0, 8018.0, 0.275629832876029, 0.0, 1.0, 3.0, 0.0
1124.0, 1138.0, 27.0, 4095.0, 0.277899877899878, 0.0, 0.0, 0.0, 0.0
230.0, 279.0, 11.0, 945.0, 0.295238095238095, 0.0, 0.0, 0.0, 0.0
568.0, 404.0, 32.0, 1575.0, 0.256507936507937, 0.0, 0.0, 0.0, 0.0
787.0, 774.0, 10.0, 2987.0, 0.25912286575159, 0.0, 0.0, 0.0, 0.0
1465.0, 1302.0, 155.0, 5186.0, 0.25106054762823, 0.0, 0.0, 5.0, 0.0
598.0, 423.0, 25.0, 1573.0, 0.268912905276542, 0.0, 1.0, 0.0, 0.0
829.0, 578.0, 115.0, 2385.0, 0.242348008385744, 0.0, 0.0, 0.0, 0.0
1585.0, 1442.0, 70.0, 4993.0, 0.288804326056479, 0.0, 0.0, 0.0, 0.0
903.0, 790.0, 16.0, 2933.0, 0.269348789635186, 0.0, 0.0, 0.0, 0.0
670.0, 474.0, 65.0, 1907.0, 0.248557944415312, 0.0, 0.0, 0.0, 0.0
329.0, 311.0, 15.0, 1267.0, 0.245461720599842, 0.0, 0.0, 0.0, 0.0
363.0, 368.0, 6.0, 1411.0, 0.260807937632884, 0.0, 0.0, 0.0, 0.0
1153.0, 856.0, 56.0, 3622.0, 0.236333517393705, 0.0, 0.0, 3.0, 0.0
358.0, 192.0, 26.0, 802.0, 0.239401496259352, 0.0, 0.0, 0.0, 0.0
1348.0, 1461.0, 244.0, 4760.0, 0.306932773109244, 0.0, 0.0, 8.0, 1.0
522.0, 504.0, 12.0, 1796.0, 0.280623608017817, 0.0, 0.0, 0.0, 0.0
317.0, 118.0, 1.0, 493.0, 0.239350912778905, 0.0, 0.0, 0.0, 0.0
315.0, 273.0, 16.0, 980.0, 0.278571428571429, 0.0, 0.0, 0.0, 0.0
942.0, 630.0, 22.0, 2478.0, 0.254237288135593, 0.0, 0.0, 0.0, 0.0
741.0, 630.0, 4.0, 2480.0, 0.254032258064516, 0.0, 0.0, 0.0, 0.0
1390.0, 963.0, 179.0, 4019.0, 0.239611843742224, 0.0, 0.0, 0.0, 0.0
459.0, 289.0, 38.0, 1193.0, 0.242246437552389, 0.0, 0.0, 0.0, 0.0
223.0, 131.0, 6.0, 640.0, 0.2046875, 0.0, 0.0, 0.0, 0.0
2826.0, 3315.0, 47.0, 9949.0, 0.333199316514223, 1.0, 0.0, 28.0, 1.0
1288.0, 1142.0, 53.0, 4367.0, 0.261506755209526, 0.0, 0.0, 1.0, 0.0
171.0, 88.0, 14.0, 363.0, 0.242424242424242, 0.0, 0.0, 0.0, 0.0
2436.0, 2380.0, 350.0, 8673.0, 0.274414850686037, 0.0, 0.0, 0.0, 0.0
709.0, 805.0, 20.0, 2856.0, 0.281862745098039, 0.0, 0.0, 0.0, 0.0
241.0, 176.0, 5.0, 770.0, 0.228571428571429, 0.0, 0.0, 0.0, 0.0
208.0, 136.0, 13.0, 598.0, 0.22742474916388, 0.0, 0.0, 0.0, 0.0
504.0, 340.0, 49.0, 1367.0, 0.248719824433065, 0.0, 0.0, 0.0, 0.0
291.0, 186.0, 5.0, 773.0, 0.240620957309185, 0.0, 0.0, 0.0, 0.0
276.0, 122.0, 20.0, 553.0, 0.220614828209765, 0.0, 0.0, 0.0, 0.0
390.0, 329.0, 2.0, 1401.0, 0.234832262669522, 0.0, 0.0, 0.0, 0.0
268.0, 123.0, 8.0, 572.0, 0.215034965034965, 0.0, 0.0, 0.0, 0.0
752.0, 411.0, 14.0, 1648.0, 0.249393203883495, 0.0, 0.0, 0.0, 0.0
196.0, 136.0, 1.0, 553.0, 0.245931283905967, 0.0, 0.0, 0.0, 0.0
438.0, 321.0, 8.0, 1422.0, 0.225738396624473, 0.0, 0.0, 0.0, 0.0
1783.0, 2304.0, 207.0, 7244.0, 0.318056322473771, 0.0, 6.0, 12.0, 1.0
777.0, 547.0, 40.0, 2110.0, 0.259241706161137, 0.0, 0.0, 0.0, 0.0
548.0, 257.0, 30.0, 1021.0, 0.251714005876592, 0.0, 0.0, 0.0, 0.0
811.0, 890.0, 17.0, 2980.0, 0.298657718120805, 0.0, 0.0, 0.0, 0.0
1139.0, 815.0, 73.0, 3404.0, 0.239424206815511, 0.0, 0.0, 0.0, 0.0
495.0, 562.0, 24.0, 1902.0, 0.295478443743428, 0.0, 0.0, 0.0, 0.0
417.0, 248.0, 32.0, 1071.0, 0.23155929038282, 0.0, 0.0, 0.0, 0.0
1328.0, 938.0, 134.0, 3774.0, 0.248542660307366, 0.0, 0.0, 1.0, 0.0
1500.0, 1274.0, 79.0, 4651.0, 0.273919587185551, 0.0, 0.0, 1.0, 0.0
1417.0, 1047.0, 125.0, 4083.0, 0.256429096252755, 0.0, 0.0, 0.0, 0.0
194.0, 200.0, 4.0, 768.0, 0.260416666666667, 0.0, 0.0, 0.0, 0.0
1004.0, 833.0, 173.0, 3422.0, 0.243424897720631, 0.0, 0.0, 0.0, 0.0
2073.0, 1868.0, 316.0, 7162.0, 0.260820999720748, 0.0, 0.0, 0.0, 0.0
209.0, 109.0, 2.0, 491.0, 0.221995926680244, 0.0, 0.0, 0.0, 0.0
413.0, 324.0, 44.0, 1333.0, 0.243060765191298, 0.0, 0.0, 0.0, 0.0
225.0, 190.0, 1.0, 808.0, 0.235148514851485, 0.0, 0.0, 0.0, 0.0
353.0, 159.0, 14.0, 614.0, 0.258957654723127, 0.0, 0.0, 0.0, 0.0
1499.0, 1491.0, 45.0, 5566.0, 0.267876392382321, 0.0, 0.0, 0.0, 0.0
1863.0, 2051.0, 288.0, 6920.0, 0.296387283236994, 0.0, 0.0, 1.0, 0.0
285.0, 165.0, 2.0, 638.0, 0.258620689655172, 0.0, 0.0, 0.0, 0.0
184.0, 73.0, 7.0, 329.0, 0.221884498480243, 0.0, 0.0, 0.0, 0.0
1129.0, 803.0, 47.0, 3449.0, 0.232821107567411, 0.0, 0.0, 0.0, 0.0
1088.0, 819.0, 90.0, 3108.0, 0.263513513513513, 0.0, 0.0, 0.0, 0.0
1491.0, 1142.0, 42.0, 4466.0, 0.255709807433945, 0.0, 0.0, 0.0, 0.0
1298.0, 1222.0, 32.0, 4558.0, 0.268100043878894, 0.0, 0.0, 0.0, 0.0
171.0, 119.0, 3.0, 459.0, 0.259259259259259, 0.0, 0.0, 0.0, 0.0
587.0, 467.0, 13.0, 1907.0, 0.24488725747247, 0.0, 0.0, 0.0, 0.0
274.0, 206.0, 3.0, 944.0, 0.218220338983051, 0.0, 0.0, 0.0, 0.0
506.0, 390.0, 6.0, 1536.0, 0.25390625, 0.0, 0.0, 0.0, 0.0
291.0, 333.0, 2.0, 1328.0, 0.250753012048193, 0.0, 0.0, 0.0, 0.0
1666.0, 1614.0, 80.0, 5564.0, 0.290079079798706, 0.0, 1.0, 0.0, 0.0
280.0, 217.0, 11.0, 788.0, 0.275380710659898, 0.0, 0.0, 0.0, 0.0
1210.0, 1262.0, 134.0, 4578.0, 0.27566622979467, 0.0, 0.0, 0.0, 0.0
1908.0, 1862.0, 252.0, 6730.0, 0.27667161961367, 0.0, 0.0, 4.0, 0.0
1831.0, 1926.0, 120.0, 6660.0, 0.289189189189189, 0.0, 0.0, 0.0, 0.0
846.0, 810.0, 108.0, 2790.0, 0.290322580645161, 0.0, 0.0, 0.0, 0.0
623.0, 467.0, 41.0, 1807.0, 0.258439402324294, 0.0, 0.0, 0.0, 0.0
486.0, 326.0, 2.0, 1237.0, 0.263540824575586, 0.0, 0.0, 0.0, 0.0
244.0, 102.0, 10.0, 448.0, 0.227678571428571, 0.0, 0.0, 0.0, 0.0
707.0, 434.0, 31.0, 1859.0, 0.233458848843464, 0.0, 0.0, 0.0, 0.0
346.0, 320.0, 0.0, 1271.0, 0.25177025963808, 0.0, 0.0, 0.0, 0.0
175.0, 151.0, 7.0, 628.0, 0.240445859872611, 0.0, 0.0, 0.0, 0.0
2433.0, 3000.0, 240.0, 9454.0, 0.317325999576899, 2.0, 0.0, 17.0, 1.0
1797.0, 2048.0, 40.0, 7115.0, 0.287842586085734, 0.0, 0.0, 0.0, 0.0
876.0, 611.0, 51.0, 2419.0, 0.252583712277801, 0.0, 0.0, 0.0, 0.0
1538.0, 1324.0, 197.0, 5130.0, 0.258089668615984, 0.0, 0.0, 0.0, 0.0
428.0, 276.0, 3.0, 1252.0, 0.220447284345048, 0.0, 0.0, 0.0, 0.0
321.0, 183.0, 0.0, 796.0, 0.229899497487437, 0.0, 0.0, 0.0, 0.0
744.0, 522.0, 50.0, 2067.0, 0.252539912917271, 0.0, 0.0, 0.0, 0.0
933.0, 801.0, 129.0, 3003.0, 0.266733266733267, 0.0, 0.0, 0.0, 0.0
1772.0, 1804.0, 30.0, 6897.0, 0.261562998405104, 0.0, 0.0, 0.0, 0.0
223.0, 128.0, 0.0, 545.0, 0.234862385321101, 0.0, 0.0, 0.0, 0.0
1320.0, 1473.0, 22.0, 5208.0, 0.282834101382488, 0.0, 0.0, 4.0, 0.0
476.0, 361.0, 60.0, 1388.0, 0.260086455331412, 0.0, 0.0, 0.0, 0.0
854.0, 476.0, 1.0, 2107.0, 0.225913621262458, 0.0, 0.0, 0.0, 0.0
1076.0, 920.0, 5.0, 3671.0, 0.250612912013075, 0.0, 0.0, 0.0, 0.0
292.0, 250.0, 1.0, 1033.0, 0.242013552758955, 0.0, 0.0, 0.0, 0.0
264.0, 186.0, 27.0, 819.0, 0.227106227106227, 0.0, 0.0, 0.0, 0.0
612.0, 425.0, 27.0, 1745.0, 0.243553008595989, 0.0, 0.0, 0.0, 0.0
951.0, 1202.0, 43.0, 4172.0, 0.288111217641419, 0.0, 0.0, 0.0, 0.0
483.0, 420.0, 5.0, 1799.0, 0.233463035019455, 0.0, 0.0, 0.0, 0.0
893.0, 803.0, 66.0, 3116.0, 0.257702182284981, 0.0, 0.0, 0.0, 0.0
247.0, 172.0, 0.0, 751.0, 0.229027962716378, 0.0, 0.0, 0.0, 0.0
498.0, 419.0, 8.0, 1631.0, 0.256897608828939, 0.0, 0.0, 0.0, 0.0
180.0, 98.0, 1.0, 380.0, 0.257894736842105, 0.0, 0.0, 0.0, 0.0
828.0, 640.0, 51.0, 2326.0, 0.275150472914875, 0.0, 0.0, 0.0, 0.0
232.0, 212.0, 8.0, 868.0, 0.244239631336406, 0.0, 0.0, 0.0, 0.0
982.0, 696.0, 18.0, 2878.0, 0.241834607366227, 0.0, 0.0, 0.0, 0.0
704.0, 516.0, 20.0, 2121.0, 0.243281471004243, 0.0, 0.0, 0.0, 0.0
175.0, 116.0, 1.0, 466.0, 0.248927038626609, 0.0, 0.0, 0.0, 0.0
494.0, 309.0, 31.0, 1280.0, 0.24140625, 0.0, 0.0, 0.0, 0.0
1373.0, 1260.0, 151.0, 4589.0, 0.274569623011549, 0.0, 0.0, 0.0, 0.0
1835.0, 1963.0, 186.0, 6579.0, 0.298373613011096, 0.0, 0.0, 5.0, 1.0
702.0, 523.0, 62.0, 2044.0, 0.25587084148728, 0.0, 0.0, 0.0, 0.0
1698.0, 1776.0, 223.0, 6481.0, 0.27403178521833, 0.0, 1.0, 4.0, 0.0
270.0, 257.0, 4.0, 1111.0, 0.231323132313231, 0.0, 0.0, 0.0, 0.0
521.0, 475.0, 38.0, 1583.0, 0.300063171193936, 0.0, 0.0, 0.0, 0.0
846.0, 613.0, 69.0, 2373.0, 0.258322798145807, 0.0, 0.0, 0.0, 0.0
212.0, 128.0, 9.0, 530.0, 0.241509433962264, 0.0, 0.0, 0.0, 0.0
991.0, 699.0, 17.0, 2803.0, 0.249375668926151, 0.0, 0.0, 0.0, 0.0
1043.0, 945.0, 40.0, 3509.0, 0.269307495012824, 0.0, 0.0, 1.0, 0.0
923.0, 852.0, 11.0, 3101.0, 0.274750080619155, 0.0, 0.0, 0.0, 0.0
297.0, 146.0, 14.0, 731.0, 0.199726402188782, 0.0, 0.0, 0.0, 0.0
392.0, 336.0, 16.0, 1277.0, 0.263116679718089, 0.0, 0.0, 0.0, 0.0
1120.0, 975.0, 61.0, 3535.0, 0.275813295615276, 0.0, 0.0, 0.0, 0.0
829.0, 628.0, 77.0, 2575.0, 0.243883495145631, 0.0, 0.0, 0.0, 0.0
790.0, 878.0, 16.0, 2902.0, 0.302549965541006, 0.0, 0.0, 0.0, 0.0
628.0, 430.0, 27.0, 1602.0, 0.268414481897628, 0.0, 0.0, 0.0, 0.0
541.0, 410.0, 6.0, 1771.0, 0.231507622811971, 0.0, 0.0, 0.0, 0.0
1263.0, 1574.0, 25.0, 5360.0, 0.29365671641791, 0.0, 0.0, 0.0, 0.0
1034.0, 841.0, 41.0, 3544.0, 0.237302483069977, 0.0, 0.0, 0.0, 0.0
1862.0, 1692.0, 266.0, 6099.0, 0.277422528283325, 0.0, 0.0, 3.0, 0.0
729.0, 512.0, 69.0, 2092.0, 0.244741873804971, 0.0, 0.0, 0.0, 0.0
1039.0, 1004.0, 11.0, 3692.0, 0.271939328277356, 0.0, 0.0, 0.0, 0.0
1076.0, 946.0, 17.0, 3583.0, 0.264024560424226, 0.0, 0.0, 0.0, 0.0
1270.0, 1329.0, 31.0, 4631.0, 0.286979054199957, 0.0, 0.0, 0.0, 0.0
218.0, 110.0, 14.0, 426.0, 0.258215962441315, 0.0, 0.0, 0.0, 0.0
351.0, 165.0, 21.0, 676.0, 0.244082840236686, 0.0, 0.0, 0.0, 0.0
1503.0, 1407.0, 93.0, 5244.0, 0.268306636155606, 0.0, 0.0, 0.0, 0.0
1754.0, 1615.0, 235.0, 5913.0, 0.273127008286826, 0.0, 1.0, 1.0, 0.0
394.0, 274.0, 1.0, 1125.0, 0.243555555555556, 0.0, 0.0, 0.0, 0.0
420.0, 389.0, 4.0, 1453.0, 0.267721954576738, 0.0, 0.0, 0.0, 0.0
588.0, 713.0, 7.0, 2523.0, 0.282600079270709, 0.0, 0.0, 0.0, 0.0
608.0, 489.0, 24.0, 1745.0, 0.280229226361032, 0.0, 0.0, 0.0, 0.0
235.0, 156.0, 27.0, 700.0, 0.222857142857143, 0.0, 0.0, 0.0, 0.0
1270.0, 1318.0, 30.0, 5087.0, 0.259091802634166, 0.0, 0.0, 0.0, 0.0
373.0, 265.0, 1.0, 999.0, 0.265265265265265, 0.0, 0.0, 0.0, 0.0
418.0, 226.0, 12.0, 1026.0, 0.220272904483431, 0.0, 0.0, 0.0, 0.0
399.0, 180.0, 7.0, 766.0, 0.234986945169713, 0.0, 0.0, 0.0, 0.0
807.0, 786.0, 10.0, 2651.0, 0.296491889852886, 0.0, 0.0, 0.0, 0.0
297.0, 292.0, 4.0, 1075.0, 0.271627906976744, 0.0, 0.0, 0.0, 0.0
945.0, 602.0, 104.0, 2591.0, 0.232342724816673, 0.0, 0.0, 0.0, 0.0
168.0, 120.0, 1.0, 488.0, 0.245901639344262, 0.0, 0.0, 0.0, 0.0
189.0, 96.0, 13.0, 492.0, 0.195121951219512, 0.0, 0.0, 0.0, 0.0
646.0, 441.0, 23.0, 1827.0, 0.241379310344828, 0.0, 0.0, 0.0, 0.0
1092.0, 995.0, 137.0, 3627.0, 0.274331403363661, 0.0, 0.0, 0.0, 0.0
716.0, 533.0, 2.0, 1990.0, 0.2678391959799, 0.0, 0.0, 0.0, 0.0
502.0, 313.0, 26.0, 1277.0, 0.245105716523101, 0.0, 0.0, 0.0, 0.0
1789.0, 1969.0, 202.0, 6300.0, 0.312539682539683, 0.0, 0.0, 20.0, 1.0
168.0, 116.0, 0.0, 469.0, 0.247334754797441, 0.0, 0.0, 0.0, 0.0
592.0, 487.0, 39.0, 1918.0, 0.253910323253389, 0.0, 0.0, 0.0, 0.0
1774.0, 1591.0, 200.0, 6073.0, 0.261979252428783, 0.0, 0.0, 9.0, 0.0
273.0, 148.0, 21.0, 608.0, 0.243421052631579, 0.0, 0.0, 0.0, 0.0
206.0, 184.0, 5.0, 761.0, 0.241787122207622, 0.0, 0.0, 0.0, 0.0
171.0, 128.0, 1.0, 575.0, 0.222608695652174, 0.0, 0.0, 0.0, 0.0
471.0, 295.0, 8.0, 1151.0, 0.25629887054735, 0.0, 0.0, 0.0, 0.0
190.0, 60.0, 1.0, 257.0, 0.233463035019455, 0.0, 0.0, 0.0, 0.0
775.0, 540.0, 79.0, 2329.0, 0.231859167024474, 0.0, 0.0, 0.0, 0.0
903.0, 733.0, 15.0, 2910.0, 0.251890034364261, 0.0, 0.0, 0.0, 0.0
370.0, 247.0, 12.0, 1127.0, 0.219165927240461, 0.0, 0.0, 0.0, 0.0
873.0, 490.0, 19.0, 2026.0, 0.241855873642646, 0.0, 0.0, 0.0, 0.0
177.0, 112.0, 3.0, 508.0, 0.220472440944882, 0.0, 0.0, 0.0, 0.0
859.0, 438.0, 30.0, 1699.0, 0.257798705120659, 0.0, 0.0, 0.0, 0.0
859.0, 627.0, 50.0, 2786.0, 0.22505384063173, 0.0, 0.0, 1.0, 0.0
716.0, 615.0, 58.0, 2484.0, 0.247584541062802, 0.0, 0.0, 0.0, 0.0
1050.0, 738.0, 21.0, 2735.0, 0.269835466179159, 0.0, 0.0, 1.0, 0.0
1546.0, 1453.0, 162.0, 5369.0, 0.270627677407338, 0.0, 0.0, 0.0, 0.0
293.0, 221.0, 0.0, 910.0, 0.242857142857143, 0.0, 0.0, 0.0, 0.0
2277.0, 2651.0, 47.0, 9084.0, 0.291831792162043, 0.0, 0.0, 0.0, 0.0
319.0, 235.0, 16.0, 972.0, 0.241769547325103, 0.0, 0.0, 0.0, 0.0
880.0, 517.0, 1.0, 2187.0, 0.236396890717878, 0.0, 0.0, 0.0, 0.0
616.0, 485.0, 47.0, 2051.0, 0.236470014627011, 0.0, 0.0, 0.0, 0.0
597.0, 346.0, 26.0, 1507.0, 0.229595222295952, 0.0, 0.0, 0.0, 0.0
516.0, 285.0, 67.0, 1193.0, 0.238893545683152, 0.0, 0.0, 0.0, 0.0
293.0, 231.0, 2.0, 896.0, 0.2578125, 0.0, 0.0, 0.0, 0.0
714.0, 522.0, 2.0, 2327.0, 0.224323162870649, 0.0, 0.0, 0.0, 0.0
2014.0, 2326.0, 56.0, 7673.0, 0.303140883617881, 1.0, 0.0, 12.0, 0.0
530.0, 363.0, 31.0, 1462.0, 0.248290013679891, 0.0, 0.0, 0.0, 0.0
1588.0, 1494.0, 169.0, 5815.0, 0.256921754084265, 0.0, 1.0, 1.0, 0.0
344.0, 339.0, 10.0, 1278.0, 0.265258215962441, 0.0, 0.0, 0.0, 0.0
774.0, 723.0, 5.0, 2617.0, 0.276270538784868, 0.0, 0.0, 0.0, 0.0
509.0, 319.0, 38.0, 1292.0, 0.246904024767802, 0.0, 0.0, 0.0, 0.0
576.0, 532.0, 50.0, 2003.0, 0.265601597603595, 0.0, 0.0, 0.0, 0.0
564.0, 386.0, 40.0, 1525.0, 0.253114754098361, 0.0, 0.0, 0.0, 0.0
1326.0, 922.0, 52.0, 3689.0, 0.249932230956899, 0.0, 0.0, 0.0, 0.0
728.0, 656.0, 79.0, 2403.0, 0.272992093216812, 0.0, 0.0, 0.0, 0.0
416.0, 305.0, 52.0, 1257.0, 0.242641209228321, 0.0, 0.0, 0.0, 0.0
378.0, 373.0, 2.0, 1510.0, 0.247019867549669, 0.0, 0.0, 0.0, 0.0
1328.0, 719.0, 77.0, 2761.0, 0.260412893879029, 0.0, 0.0, 0.0, 0.0
1170.0, 1301.0, 24.0, 4172.0, 0.311840843720038, 0.0, 0.0, 0.0, 0.0
265.0, 220.0, 4.0, 826.0, 0.26634382566586, 0.0, 0.0, 0.0, 0.0
650.0, 529.0, 6.0, 1974.0, 0.267983789260385, 0.0, 0.0, 0.0, 0.0
550.0, 387.0, 4.0, 1807.0, 0.214167127836193, 0.0, 0.0, 0.0, 0.0
295.0, 219.0, 21.0, 876.0, 0.25, 0.0, 0.0, 0.0, 0.0
239.0, 99.0, 8.0, 450.0, 0.22, 0.0, 0.0, 0.0, 0.0
860.0, 656.0, 21.0, 2505.0, 0.26187624750499, 0.0, 0.0, 0.0, 0.0
1385.0, 1147.0, 76.0, 4338.0, 0.264407561088059, 0.0, 0.0, 0.0, 0.0
418.0, 360.0, 2.0, 1601.0, 0.224859462835728, 0.0, 0.0, 0.0, 0.0
730.0, 381.0, 17.0, 1628.0, 0.234029484029484, 0.0, 0.0, 0.0, 0.0
461.0, 391.0, 52.0, 1333.0, 0.293323330832708, 0.0, 0.0, 0.0, 0.0
1281.0, 1325.0, 47.0, 4418.0, 0.299909461294703, 0.0, 0.0, 0.0, 0.0
1893.0, 1897.0, 140.0, 7032.0, 0.269766780432309, 1.0, 0.0, 4.0, 0.0
702.0, 467.0, 81.0, 1727.0, 0.270411117544876, 0.0, 0.0, 0.0, 0.0
454.0, 311.0, 3.0, 1289.0, 0.241272304111715, 0.0, 0.0, 0.0, 0.0
1832.0, 1826.0, 184.0, 6185.0, 0.295230396119644, 0.0, 0.0, 0.0, 0.0
1353.0, 1502.0, 53.0, 5188.0, 0.289514263685428, 0.0, 1.0, 1.0, 0.0
582.0, 585.0, 7.0, 2224.0, 0.263039568345324, 0.0, 0.0, 0.0, 0.0
269.0, 197.0, 3.0, 868.0, 0.226958525345622, 0.0, 0.0, 0.0, 0.0
1313.0, 1185.0, 10.0, 4412.0, 0.268585675430644, 0.0, 0.0, 5.0, 0.0
270.0, 252.0, 20.0, 962.0, 0.261954261954262, 0.0, 0.0, 0.0, 0.0
226.0, 133.0, 0.0, 546.0, 0.243589743589744, 0.0, 0.0, 0.0, 0.0
662.0, 404.0, 49.0, 1612.0, 0.250620347394541, 0.0, 0.0, 0.0, 0.0
1308.0, 918.0, 7.0, 3853.0, 0.238255904490008, 0.0, 0.0, 1.0, 0.0
1119.0, 967.0, 38.0, 3632.0, 0.26624449339207, 0.0, 0.0, 0.0, 0.0
229.0, 174.0, 0.0, 826.0, 0.210653753026634, 0.0, 0.0, 0.0, 0.0
663.0, 329.0, 7.0, 1268.0, 0.259463722397476, 0.0, 0.0, 0.0, 0.0
219.0, 173.0, 19.0, 598.0, 0.289297658862876, 0.0, 0.0, 0.0, 0.0
296.0, 235.0, 7.0, 935.0, 0.251336898395722, 0.0, 0.0, 0.0, 0.0
2794.0, 3420.0, 101.0, 10439.0, 0.32761758789156, 0.0, 0.0, 12.0, 1.0
181.0, 118.0, 2.0, 525.0, 0.224761904761905, 0.0, 0.0, 0.0, 0.0
271.0, 175.0, 0.0, 782.0, 0.223785166240409, 0.0, 0.0, 0.0, 0.0
495.0, 450.0, 10.0, 1932.0, 0.232919254658385, 0.0, 0.0, 0.0, 0.0
738.0, 557.0, 69.0, 2012.0, 0.276838966202783, 0.0, 0.0, 0.0, 0.0
231.0, 190.0, 3.0, 816.0, 0.232843137254902, 0.0, 0.0, 0.0, 0.0
1507.0, 1641.0, 21.0, 6030.0, 0.272139303482587, 0.0, 0.0, 0.0, 0.0
548.0, 452.0, 22.0, 1619.0, 0.279184681902409, 0.0, 0.0, 0.0, 0.0
622.0, 375.0, 18.0, 1738.0, 0.215765247410817, 0.0, 0.0, 0.0, 0.0
642.0, 595.0, 17.0, 2381.0, 0.249895002099958, 0.0, 0.0, 0.0, 0.0
288.0, 179.0, 27.0, 796.0, 0.224874371859296, 0.0, 0.0, 0.0, 0.0
304.0, 234.0, 1.0, 914.0, 0.25601750547046, 0.0, 0.0, 0.0, 0.0
500.0, 356.0, 14.0, 1436.0, 0.247910863509749, 0.0, 0.0, 0.0, 0.0
687.0, 609.0, 15.0, 2447.0, 0.248876174908051, 0.0, 0.0, 0.0, 0.0
1628.0, 1806.0, 22.0, 6249.0, 0.28900624099856, 0.0, 0.0, 2.0, 0.0
315.0, 215.0, 6.0, 1028.0, 0.209143968871595, 0.0, 0.0, 0.0, 0.0
656.0, 771.0, 22.0, 2561.0, 0.301054275673565, 0.0, 0.0, 0.0, 0.0
1309.0, 1146.0, 221.0, 4568.0, 0.250875656742557, 0.0, 0.0, 0.0, 0.0
389.0, 219.0, 13.0, 946.0, 0.231501057082452, 0.0, 0.0, 0.0, 0.0
1150.0, 900.0, 26.0, 3572.0, 0.251959686450168, 0.0, 0.0, 0.0, 0.0
786.0, 546.0, 93.0, 2216.0, 0.246389891696751, 0.0, 0.0, 0.0, 0.0
792.0, 773.0, 6.0, 3197.0, 0.241789177353769, 0.0, 0.0, 0.0, 0.0
791.0, 1125.0, 37.0, 3289.0, 0.342049255092733, 0.0, 0.0, 0.0, 0.0
